cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,gndr16,gndr17,gndr18,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,yrbrn16,yrbrn17,yrbrn18,rship2,rshipa2,rship3,rshipa3,rship4,rshipa4,rship5,rshipa5,rship6,rshipa6,rship7,rshipa7,rship8,rshipa8,rship9,rshipa9,rship10,rshipa10,rship11,rshipa11,rship12,rshipa12,rship13,rshipa13,rship14,rshipa14,rship15,rshipa15,rship16,rshipa16,rship17,rshipa17,rship18,rshipa18
FI,ESS1-7e01,1,08.12.2016,129377,ESS7e02_1,7,2.1,12595,1,1.128174287,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1981,33,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129378,ESS7e02_1,7,2.1,12598,1,1.043621713,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1983,31,1982,2011,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129379,ESS7e02_1,7,2.1,12599,1,1.043621713,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1987,27,1987,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129380,ESS7e02_1,7,2.1,12600,1,0.837823997,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1967,47,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129381,ESS7e02_1,7,2.1,12602,1,1.067304685,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1966,48,1966,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129382,ESS7e02_1,7,2.1,12603,1,0.746935209,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,1952,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129383,ESS7e02_1,7,2.1,12604,1,0.837823997,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1971,43,1979,2012,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129384,ESS7e02_1,7,2.1,12605,1,1.254595959,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1984,30,1980,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129385,ESS7e02_1,7,2.1,12606,1,1.067304685,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1977,37,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129386,ESS7e02_1,7,2.1,12609,1,0.746935209,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1935,79,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129387,ESS7e02_1,7,2.1,12610,1,0.837823997,0.218315716,3,1,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,1993,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129388,ESS7e02_1,7,2.1,12611,1,0.828814715,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1981,33,1976,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129389,ESS7e02_1,7,2.1,12612,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,56,1956,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129390,ESS7e02_1,7,2.1,12613,1,1.820253609,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129391,ESS7e02_1,7,2.1,12616,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1934,80,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129392,ESS7e02_1,7,2.1,12617,1,0.837823997,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1978,36,1980,2013,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129393,ESS7e02_1,7,2.1,12619,1,1.254595959,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1989,25,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129394,ESS7e02_1,7,2.1,12620,1,0.804133917,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1978,36,1977,2009,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129395,ESS7e02_1,7,2.1,12621,1,0.837823997,0.218315716,5,1,2,2,1,2,6,6,6,6,6,6,6,6,,,,,,1969,45,1968,1998,2001,2006,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129396,ESS7e02_1,7,2.1,12622,1,1.708801264,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129397,ESS7e02_1,7,2.1,12623,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129398,ESS7e02_1,7,2.1,12624,1,1.043621713,0.218315716,2,2,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1986,28,1988,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129399,ESS7e02_1,7,2.1,12625,1,1.128174287,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1993,21,1962,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129400,ESS7e02_1,7,2.1,12630,1,0.746935209,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1959,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129401,ESS7e02_1,7,2.1,12631,1,0.804224285,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129402,ESS7e02_1,7,2.1,12633,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1949,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129403,ESS7e02_1,7,2.1,12634,1,0.804133917,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1978,36,1976,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129404,ESS7e02_1,7,2.1,12636,1,0.700638729,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1928,86,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129405,ESS7e02_1,7,2.1,12639,1,0.837823997,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1972,42,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129406,ESS7e02_1,7,2.1,12640,1,0.700638729,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1959,55,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129407,ESS7e02_1,7,2.1,12641,1,0.700638729,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1951,63,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129408,ESS7e02_1,7,2.1,12642,1,1.067304685,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1973,41,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129409,ESS7e02_1,7,2.1,12645,1,1.330329011,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1996,18,1964,1964,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129410,ESS7e02_1,7,2.1,12647,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1927,87,1926,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129411,ESS7e02_1,7,2.1,12649,1,0.837823997,0.218315716,4,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1976,38,1979,2005,2013,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129412,ESS7e02_1,7,2.1,12650,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1952,62,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129413,ESS7e02_1,7,2.1,12652,1,0.804133917,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1974,40,1977,2011,2013,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129414,ESS7e02_1,7,2.1,12654,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1957,57,1959,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129415,ESS7e02_1,7,2.1,12656,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1952,62,1951,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129416,ESS7e02_1,7,2.1,12658,1,1.254595959,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1992,22,1960,1960,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129417,ESS7e02_1,7,2.1,12659,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,69,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129418,ESS7e02_1,7,2.1,12660,1,1.067304685,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1967,47,1967,1997,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129419,ESS7e02_1,7,2.1,12661,1,1.067304685,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1971,43,1998,2001,2008,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129420,ESS7e02_1,7,2.1,12662,1,1.126072068,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1967,47,1967,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129421,ESS7e02_1,7,2.1,12663,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1951,63,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129422,ESS7e02_1,7,2.1,12664,1,0.837823997,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1968,46,1970,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129423,ESS7e02_1,7,2.1,12665,1,1.043621713,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1985,29,1983,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129424,ESS7e02_1,7,2.1,12666,1,1.067304685,0.218315716,4,2,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1973,41,1973,1999,2006,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129425,ESS7e02_1,7,2.1,12668,1,0.746935209,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1944,70,1963,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129426,ESS7e02_1,7,2.1,12669,1,1.126072068,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1971,43,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129427,ESS7e02_1,7,2.1,12671,1,0.837823997,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1966,48,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129428,ESS7e02_1,7,2.1,12672,1,0.804224285,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1940,74,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129429,ESS7e02_1,7,2.1,12674,1,1.254595959,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1983,31,2002,2005,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129430,ESS7e02_1,7,2.1,12677,1,1.254595959,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1985,29,1983,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129431,ESS7e02_1,7,2.1,12678,1,1.128174287,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1987,27,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129432,ESS7e02_1,7,2.1,12679,1,0.828814715,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1989,25,1990,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129433,ESS7e02_1,7,2.1,12681,1,1.128174287,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1983,31,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129434,ESS7e02_1,7,2.1,12682,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,56,1959,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129435,ESS7e02_1,7,2.1,12683,1,1.128174287,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1988,26,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129436,ESS7e02_1,7,2.1,12685,1,1.067304685,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1960,54,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129437,ESS7e02_1,7,2.1,12687,1,0.700638729,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129438,ESS7e02_1,7,2.1,12688,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,56,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129439,ESS7e02_1,7,2.1,12689,1,1.043621713,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1990,24,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129440,ESS7e02_1,7,2.1,12690,1,0.804133917,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1970,44,1970,2001,2006,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129441,ESS7e02_1,7,2.1,12691,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,56,1959,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129442,ESS7e02_1,7,2.1,12692,1,1.708801264,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1961,54,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129443,ESS7e02_1,7,2.1,12695,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129444,ESS7e02_1,7,2.1,12697,1,1.126072068,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1975,39,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129445,ESS7e02_1,7,2.1,12700,1,1.254595959,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1987,27,1986,2014,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129446,ESS7e02_1,7,2.1,12702,1,1.128174287,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1983,31,1981,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
